Perioden	Regio's	Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/Jonger dan 5 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/5 tot 10 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/10 tot 15 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/15 tot 20 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/20 tot 25 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/25 tot 45 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/45 tot 65 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/65 tot 80 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/80 jaar of ouder (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Ongehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gescheiden (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Verweduwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Nederlandse achtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Zeer sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Matig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Weinig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Niet stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Bevolkingsdichtheid (aantal inwoners per km²)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Nieuwvormingen (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van hart en vaatstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van ademhalingsstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Uitwendige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Overige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vestiging uit andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vertrek naar andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Verhuismobiliteit. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Inwoners op 31 december (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Gemiddeld aantal inwoners (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal aantal particuliere huishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens met kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Eenpersoonshuishoudens (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens zonder kinderen (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens met kinderen (%)	Sociale zekerheid/Uitkeringsontvangers. totaal/Uitkeringsontvangers. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Tot de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Vanaf de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Werkloosheid (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) tot AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) vanaf AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand tot de AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Arbeidsongeschiktheid. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WAO-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WIA-uitkering: WGA-regeling (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Wajong-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/AOW (aantal)
2016	Voorschoten	25211	12106	13105	1377	1569	1605	1547	1050	5310	7158	3985	1610	5.5	6.2	6.4	6.1	4.2	21.1	28.4	15.8	6.4	86.5	45.1	41.4	11221	10749	1821	1420	20660	32.3	52	8.8	6.9	19916	5295	3172	2123	363	128	277	201	1154	79	21	12.6	8.4	1.4	0.5	1.1	0.8	4.6	1400	15000	7540	1020	250	2258	233	9.2	241	9.5	-8	-0.3	76	58	19	11	77	1404	1239	165	6.5	93.6	181	233	-52	-2.1	25315	104	4.1	25263	10913	3487	3408	4018	32	31.2	36.8	6980	1460	5520	420	390	50	340	670	230	170	190	5520
2017	Voorschoten	25315	12174	13141	1378	1543	1606	1555	1073	5287	7176	4075	1622	5.4	6.1	6.3	6.1	4.2	20.9	28.3	16.1	6.4	87	44.9	42.1	11325	10691	1861	1438	20788	32.7	51.4	9	6.9	19879	5436	3189	2247	374	137	268	210	1258	78.5	21.5	12.6	8.9	1.5	0.5	1.1	0.8	5	1470	15080	7500	1000	260	2267																									11029	3617	3379	4033	32.8	30.6	36.6												
2018	Voorschoten	25455																																																																																																			
2007	Voorst	23510	11806	11704	1117	1347	1545	1637	1171	5436	7214	2997	1046	4.8	5.7	6.6	7	5	23.1	30.7	12.7	4.4	70.1	40.9	29.3	9999	11233	866	1412	19501	30.7	57.6	4.4	7.2	21826	1684	1136	548	10	27	37	241	233	92.8	7.2	4.8	2.3	0	0.1	0.2	1	1	0	0	3380	7150	12980	191	208	8.8	195	8.3	13	0.6	59	58	31	9	38	935	833	102	4.3	75.3	54	24	30	1.3	23660	150	6.4	23585	9023	2190	3188	3645	24.3	35.3	40.4	1680	1660	20	210	190	10	170	1290	700	30	480	
2008	Voorst	23660	11808	11852	1133	1342	1515	1638	1176	5354	7345	3086	1071	4.8	5.7	6.4	6.9	5	22.6	31	13	4.5	70.5	40.6	30	10016	11335	894	1415	19670	30.6	57.6	4.5	7.2	21920	1740	1173	567	10	29	33	249	246	92.6	7.4	5	2.4	0	0.1	0.1	1.1	1	0	0	3470	7140	13050	192	200	8.4	211	8.9	-11	-0.5	74	63	24	5	45	866	801	65	2.7	64.9	43	51	-8	-0.3	23706	46	1.9	23683	9168	2251	3271	3646	24.6	35.7	39.8	1610	1590	20	180	180	20	170	1260	650	40	490	
2009	Voorst	23706	11818	11888	1121	1328	1501	1630	1193	5213	7493	3103	1124	4.7	5.6	6.3	6.9	5	22	31.6	13.1	4.7	70.6	40.1	30.4	10091	11286	914	1415	19756	31.1	57.1	4.6	7.2	21977	1729	1170	559	8	32	33	252	234	92.7	7.3	4.9	2.4	0	0.1	0.1	1.1	1	0	0	4570	5960	13180	193	204	8.6	200	8.4	4	0.2	63	55	29	9	44	850	774	76	3.2	71.2	39	60	-21	-0.9	23772	66	2.8	23739	9241	2278	3326	3637	24.7	36	39.4	1780	1750	30	290	220	20	190	1280	630	60	510	
2010	Voorst	23772	11860	11912	1103	1341	1430	1637	1194	5087	7667	3173	1140	4.6	5.6	6	6.9	5	21.4	32.3	13.3	4.8	70.4	39.5	30.9	10059	11277	1013	1423	19898	31.1	56.7	5.1	7.2	22024	1748	1172	576	10	37	33	250	246	92.6	7.4	4.9	2.4	0	0.2	0.1	1.1	1	0	0	4640	6160	12970	193	189	8	229	9.6	-40	-1.7	66	82	28	9	44	773	782	-9	-0.4	63.7	45	64	-19	-0.8	23703	-69	-2.9	23737.5	9360	2364	3393	3603	25.3	36.3	38.5	1780	1770	20	290	240	20	210	1260	570	80	520	
2016	Voorst	23984	11981	12003	1173	1247	1398	1492	1172	4593	7605	3977	1327	4.9	5.2	5.8	6.2	4.9	19.2	31.7	16.6	5.5	79.4	39.7	39.7	10353	10952	1275	1404	20166	32.4	54.3	6.3	7	22163	1821	1156	665	10	39	39	220	357	92.4	7.6	4.8	2.8	0	0.2	0.2	0.9	1.5	0	0	6030	4810	13140	195	204	8.5	231	9.6	-27	-1.1	67	57	21	10	76	1189	958	231	9.6	84.9	58	45	13	0.5	24199	215	9	24091.5	9794	2624	3620	3550	26.8	37	36.2	7190	1920	5270	470	370	30	310	1110	340	160	480	5270
2017	Voorst	24199	12096	12103	1189	1256	1383	1504	1196	4626	7613	4073	1359	4.9	5.2	5.7	6.2	4.9	19.1	31.5	16.8	5.6	80.1	39.7	40.4	10462	11009	1332	1396	20371	32.6	54	6.5	6.9	22268	1931	1172	759	16	36	43	230	434	92	8	4.8	3.1	0.1	0.1	0.2	1	1.8	0	0	6230	4890	13090	197																									9917	2668	3674	3575	26.9	37	36												
2018	Voorst	24308																																																																																																			
2007	Vorden																																																																																																				
2008	Vorden																																																																																																				
2009	Vorden																																																																																																				
2010	Vorden																																																																																																				
2016	Vorden																																																																																																				
2017	Vorden																																																																																																				
2018	Vorden																																																																																																				
2007	Vries																																																																																																				
2008	Vries																																																																																																				
2009	Vries																																																																																																				
2010	Vries																																																																																																				
2016	Vries																																																																																																				
2017	Vries																																																																																																				
2018	Vries																																																																																																				
2007	Vriezenveen																																																																																																				
2008	Vriezenveen																																																																																																				
2009	Vriezenveen																																																																																																				
2010	Vriezenveen																																																																																																				
2016	Vriezenveen																																																																																																				
2017	Vriezenveen																																																																																																				
2018	Vriezenveen																																																																																																				
2007	Vught	25239	12443	12796	1465	1577	1717	1543	1043	6607	7055	3083	1149	5.8	6.2	6.8	6.1	4.1	26.2	28	12.2	4.6	71.6	42.9	28.8	11388	10737	1503	1611	20480	32.4	52.4	7.3	7.9	22118	3121	2222	899	80	84	98	62	575	87.6	12.4	8.8	3.6	0.3	0.3	0.4	0.2	2.3	0	3560	13830	5040	2810	753	292	11.5	255	10.1	37	1.5	71	66	34	12	72	1490	1490	0	0	97	92	48	44	1.7	25337	98	3.9	25288	10233	3174	3101	3958	31	30.3	38.7	1790	1770	10	270	260	10	200	1280	780	40	420	
2008	Vught	25337	12573	12764	1433	1606	1695	1620	1059	6431	7272	3060	1161	5.7	6.3	6.7	6.4	4.2	25.4	28.7	12.1	4.6	71.6	43	28.6	11513	10668	1555	1601	20603	32.9	51.8	7.5	7.8	22110	3227	2284	943	82	97	93	59	612	87.3	12.7	9	3.7	0.3	0.4	0.4	0.2	2.4	0	2420	14950	5010	2960	756	265	10.5	270	10.7	-5	-0.2	88	63	38	7	74	1398	1739	-341	-13.5	119.2	297	14	283	11.2	25288	-49	-1.9	25312.5	10295	3248	3079	3968	31.5	29.9	38.5	1740	1730	10	240	260	10	200	1260	730	70	410	
2009	Vught	25288	12546	12742	1388	1530	1677	1661	1111	6253	7392	3099	1177	5.5	6.1	6.6	6.6	4.4	24.7	29.2	12.3	4.7	71.4	42.4	29	11525	10610	1570	1583	20693	33.5	51.3	7.6	7.6	22009	3279	2264	1015	87	99	94	56	679	87	13	9	4	0.3	0.4	0.4	0.2	2.7	0	5850	11580	4990	2870	755	259	10.2	271	10.7	-12	-0.5	81	72	29	9	80	1312	1523	-211	-8.3	104.4	408	69	339	13.4	25400	112	4.4	25344	10383	3275	3180	3928	31.5	30.6	37.8	1970	1960	20	410	300	10	230	1290	710	90	430	
2010	Vught	25400	12596	12804	1381	1530	1643	1619	1177	6104	7595	3126	1225	5.4	6	6.5	6.4	4.6	24	29.9	12.3	4.8	70.7	41.5	29.2	11543	10589	1682	1586	20846	33.5	50.8	8.1	7.6	22028	3372	2285	1087	79	94	88	60	766	86.7	13.3	9	4.3	0.3	0.4	0.3	0.2	3	0	5880	12070	4350	3100	758	297	11.6	251	9.8	46	1.8	66	65	33	8	79	1443	1544	-101	-4	96.5	387	80	307	12	25654	254	10	25527	10750	3611	3214	3925	33.6	29.9	36.5	1980	1960	10	370	340	10	250	1290	670	110	440	
2016	Vught	25973	12849	13124	1356	1570	1497	1551	1169	5709	7876	3726	1519	5.2	6	5.8	6	4.5	22	30.3	14.3	5.8	76	40.5	35.5	11899	10458	1949	1667	21550	34.7	48.5	9	7.7	22554	3419	2340	1079	99	124	111	81	664	86.8	13.2	9	4.2	0.4	0.5	0.4	0.3	2.6	0	8320	10550	4530	2570	775	261	10	298	11.4	-37	-1.4	63	80	33	16	106	1676	1532	144	5.5	107.3	132	29	103	3.9	26183	210	8.1	26078	10942	3608	3311	4023	33	30.3	36.8	7140	2050	5090	510	400	30	310	1170	390	200	450	5080
2017	Vught	26183	12995	13188	1386	1596	1525	1547	1183	5767	7944	3756	1479	5.3	6.1	5.8	5.9	4.5	22	30.3	14.3	5.6	75.8	40.6	35.1	12163	10435	1994	1591	21676	35.3	48.1	9.2	7.3	22677	3506	2346	1160	112	125	116	85	722	86.6	13.4	9	4.4	0.4	0.5	0.4	0.3	2.8	0	8290	10550	4710	2630	782																									11144	3785	3288	4071	34	29.5	36.5												
2018	Vught	26435																																																																																																			
2007	Waadhoeke																																																																																																				
2008	Waadhoeke																																																																																																				
2009	Waadhoeke																																																																																																				
2010	Waadhoeke																																																																																																				
2016	Waadhoeke																																																																																																				
2017	Waadhoeke																																																																																																				
2018	Waadhoeke	46064																																																																																																			
2007	Waalre	16521	8117	8404	981	1095	1124	1009	536	3899	4740	2421	716	5.9	6.6	6.8	6.1	3.2	23.6	28.7	14.7	4.3	80.1	45.9	34.2	6518	8179	853	971	13321	24.9	61.4	6.4	7.3	14306	2215	1587	628	30	69	103	21	405	86.6	13.4	9.6	3.8	0.2	0.4	0.6	0.1	2.5	0	0	1540	12860	2120	737	167	10.1	117	7	50	3	31	38	14	2	32	855	702	153	9.2	83.1	95	127	-32	-1.9	16695	174	10.5	16608	6808	1795	2437	2576	26.4	35.8	37.8	810	790	20	170	160	20	150	480	380	10	50	
2008	Waalre	16695	8208	8487	943	1128	1093	1053	546	3912	4817	2452	751	5.6	6.8	6.5	6.3	3.3	23.4	28.9	14.7	4.5	80	45.5	34.5	6649	8169	891	986	13531	25.8	60.4	6.6	7.3	14417	2278	1617	661	31	70	104	24	432	86.4	13.6	9.7	4	0.2	0.4	0.6	0.1	2.6	0	0	1510	13070	2120	744	163	9.8	146	8.8	17	1	52	47	17	7	23	647	778	-131	-7.9	67.1	107	145	-38	-2.3	16543	-152	-9.1	16619	6952	1903	2471	2578	27.4	35.5	37.1	810	790	20	170	160	20	140	490	360	30	60	
2009	Waalre	16543	8144	8399	908	1104	1088	1076	545	3753	4808	2486	775	5.5	6.7	6.6	6.5	3.3	22.7	29.1	15	4.7	81.7	45.9	35.8	6623	8029	905	986	13443	26.2	59.7	6.7	7.3	14246	2297	1636	661	33	72	104	28	424	86.1	13.9	9.9	4	0.2	0.4	0.6	0.2	2.6	0	0	1510	12950	2080	737	168	10.2	167	10.1	1	0.1	71	46	14	7	29	603	622	-19	-1.1	58.9	103	95	8	0.5	16533	-10	-0.6	16538	6927	1908	2467	2552	27.5	35.6	36.8	910	890	20	250	170	20	160	480	340	40	70	
2010	Waalre	16533	8153	8380	891	1069	1124	1073	553	3661	4824	2543	795	5.4	6.5	6.8	6.5	3.3	22.1	29.2	15.4	4.8	82.9	46	36.9	6610	7963	955	1005	13449	26.2	59.2	7.1	7.5	14216	2317	1632	685	31	70	102	32	450	86	14	9.9	4.1	0.2	0.4	0.6	0.2	2.7	0	0	1520	12950	2070	737	151	9.1	127	7.7	24	1.5	56	35	6	6	24	612	678	-66	-4	61.7	108	116	-8	-0.5	16482	-51	-3.1	16507.5	6935	1915	2461	2559	27.6	35.5	36.9	890	870	20	230	190	20	170	460	300	50	70	
2016	Waalre	17023	8395	8628	867	1010	1051	1024	664	3429	5014	2840	1124	5.1	5.9	6.2	6	3.9	20.1	29.5	16.7	6.6	86.9	43.4	43.5	7086	7666	1213	1058	14095	29.5	54.4	8.6	7.5	14448	2575	1748	827	31	78	108	52	558	84.9	15.1	10.3	4.9	0.2	0.5	0.6	0.3	3.3	0	0	3880	11230	1920	760	156	9.2	178	10.5	-22	-1.3	52	51	10	7	58	748	831	-83	-4.9	75	106	126	-20	-1.2	16898	-125	-7.3	16960.5	7340	2164	2510	2666	29.5	34.2	36.3	4870	980	3890	330	230	30	210	430	170	110	80	3880
2017	Waalre	16898	8319	8579	857	986	1028	1043	650	3348	4982	2878	1126	5.1	5.8	6.1	6.2	3.8	19.8	29.5	17	6.7	88.2	43.6	44.6	7069	7582	1201	1046	14027	29.9	54.1	8.6	7.5	14291	2607	1755	852	30	81	103	51	587	84.6	15.4	10.4	5	0.2	0.5	0.6	0.3	3.5	0	0	2850	12120	1930	755																									7315	2178	2477	2660	29.8	33.9	36.4												
2018	Waalre	17077																																																																																																			
2007	Waalwijk	45667	22734	22933	2516	2678	2746	2783	2340	12773	12998	5358	1475	5.5	5.9	6	6.1	5.1	28	28.5	11.7	3.2	62.5	38.1	24.3	19104	21372	2721	2470	37727	29.6	56.6	7.2	6.5	39467	6200	2999	3201	203	187	400	1584	827	86.4	13.6	6.6	7	0.4	0.4	0.9	3.5	1.8	0	14460	8440	14160	8610	706	476	10.4	342	7.5	134	2.9	120	105	33	14	70	1450	1562	-112	-2.5	85	158	228	-70	-1.5	45641	-26	-0.6	45654	18997	5234	6371	7392	27.6	33.5	38.9	3230	3150	80	590	590	70	530	2060	1570	80	310	
2008	Waalwijk	45641	22678	22963	2468	2682	2644	2748	2393	12543	13095	5530	1538	5.4	5.9	5.8	6	5.2	27.5	28.7	12.1	3.4	62.8	37.6	25.2	19096	21289	2749	2507	37847	29.9	56.3	7.3	6.6	39384	6257	2988	3269	200	184	397	1608	880	86.3	13.7	6.5	7.2	0.4	0.4	0.9	3.5	1.9	0	14820	7900	14460	8460	705	483	10.6	371	8.1	112	2.5	119	123	45	14	70	1472	1533	-61	-1.3	83.4	193	154	39	0.9	45744	103	2.3	45692.5	19191	5373	6534	7284	28	34	38	3060	2960	90	490	520	80	470	2030	1450	130	330	
2009	Waalwijk	45744	22758	22986	2464	2661	2658	2685	2459	12322	13199	5687	1609	5.4	5.8	5.8	5.9	5.4	26.9	28.9	12.4	3.5	63.5	37.4	26.1	19264	21158	2794	2528	37961	30.2	55.7	7.4	6.7	39430	6314	3031	3283	202	199	389	1609	884	86.2	13.8	6.6	7.2	0.4	0.4	0.9	3.5	1.9	0	14720	7910	14590	8520	707	439	9.6	366	8	73	1.6	128	113	33	10	82	1268	1408	-140	-3.1	67.9	242	179	63	1.4	45751	7	0.2	45747.5	19329	5478	6605	7246	28.3	34.2	37.5	3520	3420	100	850	640	80	570	2020	1350	180	360	
2010	Waalwijk	45751	22751	23000	2414	2621	2664	2700	2408	12058	13351	5876	1659	5.3	5.7	5.8	5.9	5.3	26.4	29.2	12.8	3.6	64.5	37.4	27.1	19128	21094	2986	2543	38052	30	55.4	7.8	6.7	39329	6422	3081	3341	206	191	385	1635	924	86	14	6.7	7.3	0.5	0.4	0.8	3.6	2	0	14700	7810	14750	8490	707	486	10.6	324	7	162	3.5	127	95	27	7	68	1447	1253	194	4.2	74.4	270	159	111	2.4	46211	460	10.1	45981	19464	5671	6561	7232	29.1	33.7	37.2	3670	3580	90	900	710	90	630	2030	1240	240	410	
2016	Waalwijk	47021	23439	23582	2295	2440	2643	2630	2438	11521	13578	7313	2163	4.9	5.2	5.6	5.6	5.2	24.5	28.9	15.6	4.6	70.8	36.3	34.4	20229	20640	3433	2719	39643	32.4	52.1	8.7	6.9	39382	7639	3940	3699	230	191	410	1629	1239	83.8	16.2	8.4	7.9	0.5	0.4	0.9	3.5	2.6	0	15500	10760	15490	5280	728	468	9.9	407	8.6	61	1.3	136	110	32	18	111	1877	1746	131	2.8	93.9	464	268	196	4.2	47410	389	8.3	47215.5	20713	6665	6791	7257	32.2	32.8	35	13410	3980	9440	1150	990	70	870	1900	750	480	410	9430
